concept_id,notice_no,route_id,route_name,notice_group,notice_name,concept_no,concept_keyword,public_title,recommended_rank,public_summary,primary_objective,field_situation,unknown_factor,complication,record_target,failure_condition,follow_up,public_notice_text
concept_065_01,65,hunter,사냥꾼,잔향 변이 사냥,가디언화 개체 판정,1,폐허를 지키는 일반 괴수,가디언화 개체 판정 – 폐허를 지키는 일반 괴수,상급,"폐허를 지키는 일반 괴수 사안이 접수되었다. 연맹은 이를 가디언화 개체 판정 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",수호자처럼 행동하는 개체의 성질과 제압 필요성을 판정한다.,"현장에서는 폐허를 지키는 일반 괴수와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","변이 원인이 잔향 노출인지, 룬이나 흑마석 반응인지, 안개권 적응인지 확인해야 한다.","표적 개체는 일반적인 몬스터와 다른 반응을 보이며, 사후에도 오염을 남길 수 있다.","변이 부위 기록, 잔향 반응값, 사후 오염 여부, 표적 이동 경로.",변이 개체의 사후 오염을 차단하지 못하거나 원인 판정에 실패한다.,개체가 던전이나 앙그라 반응과 연결되면 개척자 또는 던전 대응 공고로 확장한다.,"[가디언화 개체 판정 – 폐허를 지키는 일반 괴수] 폐허를 지키는 일반 괴수 사안이 접수되었다. 연맹은 이를 가디언화 개체 판정 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 수호자처럼 행동하는 개체의 성질과 제압 필요성을 판정한다는 것이다. 현장에서는 폐허를 지키는 일반 괴수와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_065_02,65,hunter,사냥꾼,잔향 변이 사냥,가디언화 개체 판정,2,특정 문 앞의 수호 행동,가디언화 개체 판정 – 특정 문 앞의 수호 행동,상급,"특정 문 앞의 수호 행동 사안이 접수되었다. 연맹은 이를 가디언화 개체 판정 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",수호자처럼 행동하는 개체의 성질과 제압 필요성을 판정한다.,"현장에서는 특정 문 앞의 수호 행동와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","변이 원인이 잔향 노출인지, 룬이나 흑마석 반응인지, 안개권 적응인지 확인해야 한다.","표적 개체는 일반적인 몬스터와 다른 반응을 보이며, 사후에도 오염을 남길 수 있다.","변이 부위 기록, 잔향 반응값, 사후 오염 여부, 표적 이동 경로.",변이 개체의 사후 오염을 차단하지 못하거나 원인 판정에 실패한다.,개체가 던전이나 앙그라 반응과 연결되면 개척자 또는 던전 대응 공고로 확장한다.,"[가디언화 개체 판정 – 특정 문 앞의 수호 행동] 특정 문 앞의 수호 행동 사안이 접수되었다. 연맹은 이를 가디언화 개체 판정 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 수호자처럼 행동하는 개체의 성질과 제압 필요성을 판정한다는 것이다. 현장에서는 특정 문 앞의 수호 행동와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_065_03,65,hunter,사냥꾼,잔향 변이 사냥,가디언화 개체 판정,3,던전 가디언 유사 반응,가디언화 개체 판정 – 던전 가디언 유사 반응,상급,"던전 가디언 유사 반응 사안이 접수되었다. 연맹은 이를 가디언화 개체 판정 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",수호자처럼 행동하는 개체의 성질과 제압 필요성을 판정한다.,"현장에서는 던전 가디언 유사 반응와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","변이 원인이 잔향 노출인지, 룬이나 흑마석 반응인지, 안개권 적응인지 확인해야 한다.","표적 개체는 일반적인 몬스터와 다른 반응을 보이며, 사후에도 오염을 남길 수 있다.","변이 부위 기록, 잔향 반응값, 사후 오염 여부, 표적 이동 경로.",변이 개체의 사후 오염을 차단하지 못하거나 원인 판정에 실패한다.,개체가 던전이나 앙그라 반응과 연결되면 개척자 또는 던전 대응 공고로 확장한다.,"[가디언화 개체 판정 – 던전 가디언 유사 반응] 던전 가디언 유사 반응 사안이 접수되었다. 연맹은 이를 가디언화 개체 판정 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 수호자처럼 행동하는 개체의 성질과 제압 필요성을 판정한다는 것이다. 현장에서는 던전 가디언 유사 반응와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_065_04,65,hunter,사냥꾼,잔향 변이 사냥,가디언화 개체 판정,4,장소를 벗어나지 않는 개체,가디언화 개체 판정 – 장소를 벗어나지 않는 개체,상급,"장소를 벗어나지 않는 개체 사안이 접수되었다. 연맹은 이를 가디언화 개체 판정 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",수호자처럼 행동하는 개체의 성질과 제압 필요성을 판정한다.,"현장에서는 장소를 벗어나지 않는 개체와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","변이 원인이 잔향 노출인지, 룬이나 흑마석 반응인지, 안개권 적응인지 확인해야 한다.","표적 개체는 일반적인 몬스터와 다른 반응을 보이며, 사후에도 오염을 남길 수 있다.","변이 부위 기록, 잔향 반응값, 사후 오염 여부, 표적 이동 경로.",변이 개체의 사후 오염을 차단하지 못하거나 원인 판정에 실패한다.,개체가 던전이나 앙그라 반응과 연결되면 개척자 또는 던전 대응 공고로 확장한다.,"[가디언화 개체 판정 – 장소를 벗어나지 않는 개체] 장소를 벗어나지 않는 개체 사안이 접수되었다. 연맹은 이를 가디언화 개체 판정 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 수호자처럼 행동하는 개체의 성질과 제압 필요성을 판정한다는 것이다. 현장에서는 장소를 벗어나지 않는 개체와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_065_05,65,hunter,사냥꾼,잔향 변이 사냥,가디언화 개체 판정,5,핵 반응 없는 수호자,가디언화 개체 판정 – 핵 반응 없는 수호자,상급,"핵 반응 없는 수호자 사안이 접수되었다. 연맹은 이를 가디언화 개체 판정 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",수호자처럼 행동하는 개체의 성질과 제압 필요성을 판정한다.,"현장에서는 핵 반응 없는 수호자와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","변이 원인이 잔향 노출인지, 룬이나 흑마석 반응인지, 안개권 적응인지 확인해야 한다.","표적 개체는 일반적인 몬스터와 다른 반응을 보이며, 사후에도 오염을 남길 수 있다.","변이 부위 기록, 잔향 반응값, 사후 오염 여부, 표적 이동 경로.",변이 개체의 사후 오염을 차단하지 못하거나 원인 판정에 실패한다.,개체가 던전이나 앙그라 반응과 연결되면 개척자 또는 던전 대응 공고로 확장한다.,"[가디언화 개체 판정 – 핵 반응 없는 수호자] 핵 반응 없는 수호자 사안이 접수되었다. 연맹은 이를 가디언화 개체 판정 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 수호자처럼 행동하는 개체의 성질과 제압 필요성을 판정한다는 것이다. 현장에서는 핵 반응 없는 수호자와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_065_06,65,hunter,사냥꾼,잔향 변이 사냥,가디언화 개체 판정,6,토템에 묶인 몬스터,가디언화 개체 판정 – 토템에 묶인 몬스터,상급,"토템에 묶인 몬스터 사안이 접수되었다. 연맹은 이를 가디언화 개체 판정 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",수호자처럼 행동하는 개체의 성질과 제압 필요성을 판정한다.,"현장에서는 토템에 묶인 몬스터와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","변이 원인이 잔향 노출인지, 룬이나 흑마석 반응인지, 안개권 적응인지 확인해야 한다.","표적 개체는 일반적인 몬스터와 다른 반응을 보이며, 사후에도 오염을 남길 수 있다.","변이 부위 기록, 잔향 반응값, 사후 오염 여부, 표적 이동 경로.",변이 개체의 사후 오염을 차단하지 못하거나 원인 판정에 실패한다.,개체가 던전이나 앙그라 반응과 연결되면 개척자 또는 던전 대응 공고로 확장한다.,"[가디언화 개체 판정 – 토템에 묶인 몬스터] 토템에 묶인 몬스터 사안이 접수되었다. 연맹은 이를 가디언화 개체 판정 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 수호자처럼 행동하는 개체의 성질과 제압 필요성을 판정한다는 것이다. 현장에서는 토템에 묶인 몬스터와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_065_07,65,hunter,사냥꾼,잔향 변이 사냥,가디언화 개체 판정,7,제압 후 던전 반응 확인,가디언화 개체 판정 – 제압 후 던전 반응 확인,상급,"제압 후 던전 반응 확인 사안이 접수되었다. 연맹은 이를 가디언화 개체 판정 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",수호자처럼 행동하는 개체의 성질과 제압 필요성을 판정한다.,"현장에서는 제압 후 던전 반응 확인와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.","변이 원인이 잔향 노출인지, 룬이나 흑마석 반응인지, 안개권 적응인지 확인해야 한다.","표적 개체는 일반적인 몬스터와 다른 반응을 보이며, 사후에도 오염을 남길 수 있다.","변이 부위 기록, 잔향 반응값, 사후 오염 여부, 표적 이동 경로.",변이 개체의 사후 오염을 차단하지 못하거나 원인 판정에 실패한다.,개체가 던전이나 앙그라 반응과 연결되면 개척자 또는 던전 대응 공고로 확장한다.,"[가디언화 개체 판정 – 제압 후 던전 반응 확인] 제압 후 던전 반응 확인 사안이 접수되었다. 연맹은 이를 가디언화 개체 판정 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 수호자처럼 행동하는 개체의 성질과 제압 필요성을 판정한다는 것이다. 현장에서는 제압 후 던전 반응 확인와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_066_01,66,solver,해결사,전쟁·전장 조사,전장 잔향 조사,1,사망자 기억 잔류,전장 잔향 조사 – 사망자 기억 잔류,중급~상급,"사망자 기억 잔류 사안이 접수되었다. 연맹은 이를 전장 잔향 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",전장에 남은 잔향과 기억 잔류 현상을 조사한다.,"현장에서는 사망자 기억 잔류와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.",전쟁 피해 속에 묻힌 미지 현상과 오염 원인을 구분해야 한다.,양측 군대가 연맹의 접근을 제한하거나 증거 확보를 방해한다.,"전장 좌표, 잔향 반응, 병기 파편, 부대 기록, 목격 증언.",전쟁 피해 속에 묻힌 미지 증거가 훼손되거나 병기화된다.,"민간 피해가 커지면 전시 민생·구호와 병행하고, 오염 병기가 확인되면 정제·자원 공고로 확장한다.","[전장 잔향 조사 – 사망자 기억 잔류] 사망자 기억 잔류 사안이 접수되었다. 연맹은 이를 전장 잔향 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 전장에 남은 잔향과 기억 잔류 현상을 조사한다는 것이다. 현장에서는 사망자 기억 잔류와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_066_02,66,solver,해결사,전쟁·전장 조사,전장 잔향 조사,2,전장 중앙 검은 안개,전장 잔향 조사 – 전장 중앙 검은 안개,중급~상급,"전장 중앙 검은 안개 사안이 접수되었다. 연맹은 이를 전장 잔향 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",전장에 남은 잔향과 기억 잔류 현상을 조사한다.,"현장에서는 전장 중앙 검은 안개와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.",전쟁 피해 속에 묻힌 미지 현상과 오염 원인을 구분해야 한다.,양측 군대가 연맹의 접근을 제한하거나 증거 확보를 방해한다.,"전장 좌표, 잔향 반응, 병기 파편, 부대 기록, 목격 증언.",전쟁 피해 속에 묻힌 미지 증거가 훼손되거나 병기화된다.,"민간 피해가 커지면 전시 민생·구호와 병행하고, 오염 병기가 확인되면 정제·자원 공고로 확장한다.","[전장 잔향 조사 – 전장 중앙 검은 안개] 전장 중앙 검은 안개 사안이 접수되었다. 연맹은 이를 전장 잔향 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 전장에 남은 잔향과 기억 잔류 현상을 조사한다는 것이다. 현장에서는 전장 중앙 검은 안개와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_066_03,66,solver,해결사,전쟁·전장 조사,전장 잔향 조사,3,밤마다 반복되는 함성,전장 잔향 조사 – 밤마다 반복되는 함성,중급~상급,"밤마다 반복되는 함성 사안이 접수되었다. 연맹은 이를 전장 잔향 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",전장에 남은 잔향과 기억 잔류 현상을 조사한다.,"현장에서는 밤마다 반복되는 함성와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.",전쟁 피해 속에 묻힌 미지 현상과 오염 원인을 구분해야 한다.,양측 군대가 연맹의 접근을 제한하거나 증거 확보를 방해한다.,"전장 좌표, 잔향 반응, 병기 파편, 부대 기록, 목격 증언.",전쟁 피해 속에 묻힌 미지 증거가 훼손되거나 병기화된다.,"민간 피해가 커지면 전시 민생·구호와 병행하고, 오염 병기가 확인되면 정제·자원 공고로 확장한다.","[전장 잔향 조사 – 밤마다 반복되는 함성] 밤마다 반복되는 함성 사안이 접수되었다. 연맹은 이를 전장 잔향 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 전장에 남은 잔향과 기억 잔류 현상을 조사한다는 것이다. 현장에서는 밤마다 반복되는 함성와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_066_04,66,solver,해결사,전쟁·전장 조사,전장 잔향 조사,4,피 묻은 참호 잔향,전장 잔향 조사 – 피 묻은 참호 잔향,중급~상급,"피 묻은 참호 잔향 사안이 접수되었다. 연맹은 이를 전장 잔향 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",전장에 남은 잔향과 기억 잔류 현상을 조사한다.,"현장에서는 피 묻은 참호 잔향와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.",전쟁 피해 속에 묻힌 미지 현상과 오염 원인을 구분해야 한다.,양측 군대가 연맹의 접근을 제한하거나 증거 확보를 방해한다.,"전장 좌표, 잔향 반응, 병기 파편, 부대 기록, 목격 증언.",전쟁 피해 속에 묻힌 미지 증거가 훼손되거나 병기화된다.,"민간 피해가 커지면 전시 민생·구호와 병행하고, 오염 병기가 확인되면 정제·자원 공고로 확장한다.","[전장 잔향 조사 – 피 묻은 참호 잔향] 피 묻은 참호 잔향 사안이 접수되었다. 연맹은 이를 전장 잔향 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 전장에 남은 잔향과 기억 잔류 현상을 조사한다는 것이다. 현장에서는 피 묻은 참호 잔향와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_066_05,66,solver,해결사,전쟁·전장 조사,전장 잔향 조사,5,무기 더미 환청,전장 잔향 조사 – 무기 더미 환청,중급~상급,"무기 더미 환청 사안이 접수되었다. 연맹은 이를 전장 잔향 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",전장에 남은 잔향과 기억 잔류 현상을 조사한다.,"현장에서는 무기 더미 환청와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.",전쟁 피해 속에 묻힌 미지 현상과 오염 원인을 구분해야 한다.,양측 군대가 연맹의 접근을 제한하거나 증거 확보를 방해한다.,"전장 좌표, 잔향 반응, 병기 파편, 부대 기록, 목격 증언.",전쟁 피해 속에 묻힌 미지 증거가 훼손되거나 병기화된다.,"민간 피해가 커지면 전시 민생·구호와 병행하고, 오염 병기가 확인되면 정제·자원 공고로 확장한다.","[전장 잔향 조사 – 무기 더미 환청] 무기 더미 환청 사안이 접수되었다. 연맹은 이를 전장 잔향 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 전장에 남은 잔향과 기억 잔류 현상을 조사한다는 것이다. 현장에서는 무기 더미 환청와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_066_06,66,solver,해결사,전쟁·전장 조사,전장 잔향 조사,6,전사자 그림자 현상,전장 잔향 조사 – 전사자 그림자 현상,중급~상급,"전사자 그림자 현상 사안이 접수되었다. 연맹은 이를 전장 잔향 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",전장에 남은 잔향과 기억 잔류 현상을 조사한다.,"현장에서는 전사자 그림자 현상와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.",전쟁 피해 속에 묻힌 미지 현상과 오염 원인을 구분해야 한다.,양측 군대가 연맹의 접근을 제한하거나 증거 확보를 방해한다.,"전장 좌표, 잔향 반응, 병기 파편, 부대 기록, 목격 증언.",전쟁 피해 속에 묻힌 미지 증거가 훼손되거나 병기화된다.,"민간 피해가 커지면 전시 민생·구호와 병행하고, 오염 병기가 확인되면 정제·자원 공고로 확장한다.","[전장 잔향 조사 – 전사자 그림자 현상] 전사자 그림자 현상 사안이 접수되었다. 연맹은 이를 전장 잔향 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 전장에 남은 잔향과 기억 잔류 현상을 조사한다는 것이다. 현장에서는 전사자 그림자 현상와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_066_07,66,solver,해결사,전쟁·전장 조사,전장 잔향 조사,7,전장 수원 오염,전장 잔향 조사 – 전장 수원 오염,중급~상급,"전장 수원 오염 사안이 접수되었다. 연맹은 이를 전장 잔향 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",전장에 남은 잔향과 기억 잔류 현상을 조사한다.,"현장에서는 전장 수원 오염와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.",전쟁 피해 속에 묻힌 미지 현상과 오염 원인을 구분해야 한다.,양측 군대가 연맹의 접근을 제한하거나 증거 확보를 방해한다.,"전장 좌표, 잔향 반응, 병기 파편, 부대 기록, 목격 증언.",전쟁 피해 속에 묻힌 미지 증거가 훼손되거나 병기화된다.,"민간 피해가 커지면 전시 민생·구호와 병행하고, 오염 병기가 확인되면 정제·자원 공고로 확장한다.","[전장 잔향 조사 – 전장 수원 오염] 전장 수원 오염 사안이 접수되었다. 연맹은 이를 전장 잔향 조사 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 전장에 남은 잔향과 기억 잔류 현상을 조사한다는 것이다. 현장에서는 전장 수원 오염와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_067_01,67,solver,해결사,전쟁·전장 조사,전쟁 유물 회수,1,폐성 고대 병기,전쟁 유물 회수 – 폐성 고대 병기,중급~상급,"폐성 고대 병기 사안이 접수되었다. 연맹은 이를 전쟁 유물 회수 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",전장 유물을 중립 회수하고 위험도를 판정한다.,"현장에서는 폐성 고대 병기와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.",전쟁 피해 속에 묻힌 미지 현상과 오염 원인을 구분해야 한다.,양측 군대가 연맹의 접근을 제한하거나 증거 확보를 방해한다.,"전장 좌표, 잔향 반응, 병기 파편, 부대 기록, 목격 증언.",전쟁 피해 속에 묻힌 미지 증거가 훼손되거나 병기화된다.,"민간 피해가 커지면 전시 민생·구호와 병행하고, 오염 병기가 확인되면 정제·자원 공고로 확장한다.","[전쟁 유물 회수 – 폐성 고대 병기] 폐성 고대 병기 사안이 접수되었다. 연맹은 이를 전쟁 유물 회수 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 전장 유물을 중립 회수하고 위험도를 판정한다는 것이다. 현장에서는 폐성 고대 병기와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_067_02,67,solver,해결사,전쟁·전장 조사,전쟁 유물 회수,2,전장 지하 봉인함,전쟁 유물 회수 – 전장 지하 봉인함,중급~상급,"전장 지하 봉인함 사안이 접수되었다. 연맹은 이를 전쟁 유물 회수 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",전장 유물을 중립 회수하고 위험도를 판정한다.,"현장에서는 전장 지하 봉인함와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.",전쟁 피해 속에 묻힌 미지 현상과 오염 원인을 구분해야 한다.,양측 군대가 연맹의 접근을 제한하거나 증거 확보를 방해한다.,"전장 좌표, 잔향 반응, 병기 파편, 부대 기록, 목격 증언.",전쟁 피해 속에 묻힌 미지 증거가 훼손되거나 병기화된다.,"민간 피해가 커지면 전시 민생·구호와 병행하고, 오염 병기가 확인되면 정제·자원 공고로 확장한다.","[전쟁 유물 회수 – 전장 지하 봉인함] 전장 지하 봉인함 사안이 접수되었다. 연맹은 이를 전쟁 유물 회수 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 전장 유물을 중립 회수하고 위험도를 판정한다는 것이다. 현장에서는 전장 지하 봉인함와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_067_03,67,solver,해결사,전쟁·전장 조사,전쟁 유물 회수,3,장군의 흑마석 검,전쟁 유물 회수 – 장군의 흑마석 검,중급~상급,"장군의 흑마석 검 사안이 접수되었다. 연맹은 이를 전쟁 유물 회수 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",전장 유물을 중립 회수하고 위험도를 판정한다.,"현장에서는 장군의 흑마석 검와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.",전쟁 피해 속에 묻힌 미지 현상과 오염 원인을 구분해야 한다.,양측 군대가 연맹의 접근을 제한하거나 증거 확보를 방해한다.,"전장 좌표, 잔향 반응, 병기 파편, 부대 기록, 목격 증언.",전쟁 피해 속에 묻힌 미지 증거가 훼손되거나 병기화된다.,"민간 피해가 커지면 전시 민생·구호와 병행하고, 오염 병기가 확인되면 정제·자원 공고로 확장한다.","[전쟁 유물 회수 – 장군의 흑마석 검] 장군의 흑마석 검 사안이 접수되었다. 연맹은 이를 전쟁 유물 회수 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 전장 유물을 중립 회수하고 위험도를 판정한다는 것이다. 현장에서는 장군의 흑마석 검와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_067_04,67,solver,해결사,전쟁·전장 조사,전쟁 유물 회수,4,무너진 성문 유물,전쟁 유물 회수 – 무너진 성문 유물,중급~상급,"무너진 성문 유물 사안이 접수되었다. 연맹은 이를 전쟁 유물 회수 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",전장 유물을 중립 회수하고 위험도를 판정한다.,"현장에서는 무너진 성문 유물와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.",전쟁 피해 속에 묻힌 미지 현상과 오염 원인을 구분해야 한다.,양측 군대가 연맹의 접근을 제한하거나 증거 확보를 방해한다.,"전장 좌표, 잔향 반응, 병기 파편, 부대 기록, 목격 증언.",전쟁 피해 속에 묻힌 미지 증거가 훼손되거나 병기화된다.,"민간 피해가 커지면 전시 민생·구호와 병행하고, 오염 병기가 확인되면 정제·자원 공고로 확장한다.","[전쟁 유물 회수 – 무너진 성문 유물] 무너진 성문 유물 사안이 접수되었다. 연맹은 이를 전쟁 유물 회수 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 전장 유물을 중립 회수하고 위험도를 판정한다는 것이다. 현장에서는 무너진 성문 유물와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_067_05,67,solver,해결사,전쟁·전장 조사,전쟁 유물 회수,5,전쟁 전 포탈 장치,전쟁 유물 회수 – 전쟁 전 포탈 장치,중급~상급,"전쟁 전 포탈 장치 사안이 접수되었다. 연맹은 이를 전쟁 유물 회수 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",전장 유물을 중립 회수하고 위험도를 판정한다.,"현장에서는 전쟁 전 포탈 장치와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.",전쟁 피해 속에 묻힌 미지 현상과 오염 원인을 구분해야 한다.,양측 군대가 연맹의 접근을 제한하거나 증거 확보를 방해한다.,"전장 좌표, 잔향 반응, 병기 파편, 부대 기록, 목격 증언.",전쟁 피해 속에 묻힌 미지 증거가 훼손되거나 병기화된다.,"민간 피해가 커지면 전시 민생·구호와 병행하고, 오염 병기가 확인되면 정제·자원 공고로 확장한다.","[전쟁 유물 회수 – 전쟁 전 포탈 장치] 전쟁 전 포탈 장치 사안이 접수되었다. 연맹은 이를 전쟁 유물 회수 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 전장 유물을 중립 회수하고 위험도를 판정한다는 것이다. 현장에서는 전쟁 전 포탈 장치와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
concept_067_06,67,solver,해결사,전쟁·전장 조사,전쟁 유물 회수,6,버려진 마도포 핵,전쟁 유물 회수 – 버려진 마도포 핵,중급~상급,"버려진 마도포 핵 사안이 접수되었다. 연맹은 이를 전쟁 유물 회수 공고로 분류하고, 현장 확인과 위험 기록을 요청한다.",전장 유물을 중립 회수하고 위험도를 판정한다.,"현장에서는 버려진 마도포 핵와 관련된 피해, 증언, 흔적이 확인되었다. 초기 보고만으로는 단순 사고와 미지 현상을 구분하기 어렵다.",전쟁 피해 속에 묻힌 미지 현상과 오염 원인을 구분해야 한다.,양측 군대가 연맹의 접근을 제한하거나 증거 확보를 방해한다.,"전장 좌표, 잔향 반응, 병기 파편, 부대 기록, 목격 증언.",전쟁 피해 속에 묻힌 미지 증거가 훼손되거나 병기화된다.,"민간 피해가 커지면 전시 민생·구호와 병행하고, 오염 병기가 확인되면 정제·자원 공고로 확장한다.","[전쟁 유물 회수 – 버려진 마도포 핵] 버려진 마도포 핵 사안이 접수되었다. 연맹은 이를 전쟁 유물 회수 공고로 분류하고, 현장 확인과 위험 기록을 요청한다. 주요 목표는 전장 유물을 중립 회수하고 위험도를 판정한다는 것이다. 현장에서는 버려진 마도포 핵와 관련된 피해와 흔적이 확인되었으며, 연맹은 기록과 증거 확보를 우선한다."
